brief_id,category,title,priority,current_status,target_cue_ids_or_content,edited_duration_seconds,approved_variants,planned_deliverable_files,loop,generation_model,sound_brief,integration_requirement,source_refs,generation_status
magic_mire_expire,magic,Mire / expire,P1,shared_or_specific_fallback_only,spell_coal_rain;spell_relay_drum;spell_bloodwake_drum;spell_mire_silt_rot_04;spell_mire_dusk_drum_06;spell_mire_brine_frenzy_08;spell_mire_leech_snare_10;spell_mire_flood_fenlight_12;spell_mire_sluice_poultice_14;spell_mire_lowtide_rot_16;spell_mire_bog_drum_18;spell_mire_silt_frenzy_20;spell_mire_dusk_snare_22;spell_mire_brine_fenlight_24;spell_mire_leech_poultice_26;spell_mire_flood_rot_28;spell_mire_moonfen_dragnet,0.4-2.0,2,2,no,Small-SFX,"reeds, wet pressure, bubbles, breathy low tones and creeping marsh tension. Two short expire gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_mire_field_reveal,magic,Mire / field_reveal,P1,shared_or_specific_fallback_only,spell_mire_flood_fenlight_12;spell_mire_brine_fenlight_24,0.4-2.0,2,2,no,Small-SFX,"reeds, wet pressure, bubbles, breathy low tones and creeping marsh tension. Two short field reveal gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_mire_haste,magic,Mire / haste,P1,shared_or_specific_fallback_only,spell_relay_drum;spell_mire_dusk_drum_06;spell_mire_bog_drum_18,0.4-2.0,2,2,no,Small-SFX,"reeds, wet pressure, bubbles, breathy low tones and creeping marsh tension. Two short haste gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_mire_heal,magic,Mire / heal,P1,shared_or_specific_fallback_only,spell_mire_sluice_poultice_14;spell_mire_leech_poultice_26,0.4-2.0,2,2,no,Small-SFX,"reeds, wet pressure, bubbles, breathy low tones and creeping marsh tension. Two short heal gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_mire_impact,magic,Mire / impact,P1,shared_or_specific_fallback_only,spell_coal_rain;spell_mire_silt_rot_04;spell_mire_lowtide_rot_16;spell_mire_flood_rot_28,0.4-2.0,2,2,no,Small-SFX,"reeds, wet pressure, bubbles, breathy low tones and creeping marsh tension. Two short impact gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_bind,magic,Old Measure / bind,P1,shared_or_specific_fallback_only,spell_old_measure_compass_boundary_06;spell_old_measure_survey_boundary_18;spell_old_measure_count_boundary_30,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short bind gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_cast,magic,Old Measure / cast,P1,shared_or_specific_fallback_only,spell_survey_chain;spell_old_measure_survey_survey_02;spell_old_measure_tally_axiom_04;spell_old_measure_compass_boundary_06;spell_old_measure_marker_tally_08;spell_old_measure_index_correction_10;spell_old_measure_proof_pace_12;spell_old_measure_count_survey_14;spell_old_measure_measure_axiom_16;spell_old_measure_survey_boundary_18;spell_old_measure_tally_tally_20;spell_old_measure_compass_correction_22;spell_old_measure_marker_pace_24;spell_old_measure_index_survey_26;spell_old_measure_proof_axiom_28;spell_old_measure_count_boundary_30;spell_old_measure_unbroken_meridian,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short cast gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_cleanse,magic,Old Measure / cleanse,P1,shared_or_specific_fallback_only,spell_old_measure_index_correction_10;spell_old_measure_compass_correction_22,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short cleanse gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_expire,magic,Old Measure / expire,P1,shared_or_specific_fallback_only,spell_survey_chain;spell_old_measure_survey_survey_02;spell_old_measure_tally_axiom_04;spell_old_measure_compass_boundary_06;spell_old_measure_marker_tally_08;spell_old_measure_index_correction_10;spell_old_measure_proof_pace_12;spell_old_measure_count_survey_14;spell_old_measure_measure_axiom_16;spell_old_measure_survey_boundary_18;spell_old_measure_tally_tally_20;spell_old_measure_compass_correction_22;spell_old_measure_marker_pace_24;spell_old_measure_index_survey_26;spell_old_measure_proof_axiom_28;spell_old_measure_count_boundary_30;spell_old_measure_unbroken_meridian,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short expire gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_field_march,magic,Old Measure / field_march,P1,shared_or_specific_fallback_only,spell_old_measure_proof_pace_12;spell_old_measure_marker_pace_24,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short field march gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_field_reveal,magic,Old Measure / field_reveal,P1,shared_or_specific_fallback_only,spell_survey_chain;spell_old_measure_survey_survey_02;spell_old_measure_count_survey_14;spell_old_measure_index_survey_26,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short field reveal gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_impact,magic,Old Measure / impact,P1,shared_or_specific_fallback_only,spell_old_measure_marker_tally_08;spell_old_measure_tally_tally_20,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short impact gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_old_measure_ward,magic,Old Measure / ward,P1,shared_or_specific_fallback_only,spell_old_measure_tally_axiom_04;spell_old_measure_measure_axiom_16;spell_old_measure_proof_axiom_28;spell_old_measure_unbroken_meridian,0.4-2.0,2,2,no,Small-SFX,"precise clicks, restrained low resonances and ordered geometric pulses. Two short ward gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
magic_root_bind,magic,Root / bind,P1,shared_or_specific_fallback_only,spell_briar_bind;spell_root_bloom_briar_04;spell_root_wild_briar_16;spell_root_green_briar_28,0.4-2.0,2,2,no,Small-SFX,"growing wood, roots, leaf movement, pollen and living repair. Two short bind gestures with clear onset, no speech or music. Cast, impact and expiry must remain separate assets.","New data-driven selection and event routing required; preserve existing generic fallback, event timing, mute, cooldown and voice-budget behavior. Route by actual school/effect, without giving unrelated spells another spell identity; only emit expiry where a timed status actually expires.",content/spells.json; scenes/battle/BattleBoardView.gd:2542,not_started
