domain,content_id,name,source,current_audio,proposed_brief_ids,disposition
map_objects,object_grass_tollroad_embankment,Tollroad Embankment,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_forest_highland_root_shelf,Forest-Highland Root Shelf,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_forest_elder_root_overhang,Elder Root Overhang,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_forest_canopy_shadow_fall,Canopy Shadow Fall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_forest_pilgrim_moss_stone_line,Pilgrim Moss Stone Line,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_forest_great_bough_deadfall,Great Bough Deadfall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_mire_coast_reed_bed_shelf,Mire-Coast Reed Bed Shelf,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_mire_drowned_cypress_knee_wall,Drowned Cypress Knee Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_mire_blackwater_fen_shelf,Blackwater Fen Shelf,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_mire_rotted_causeway_shadow,Rotted Causeway Shadow,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_mire_drum_island_reed_wall,Drum-Island Reed Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_highland_cliff_band_weathercut,Weathercut Cliff Band,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_highland_scree_bowl,Highland Scree Bowl,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_highland_switchback_slate_overhang,Switchback Slate Overhang,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_highland_storm_cairn_shadow,Storm Cairn Shadow,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_highland_ridge_teeth_line,Ridge Teeth Line,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_coast_black_sail_wreck_field,Black-Sail Wreck Field,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_coast_mirror_salt_shore_shelf,Mirror-Salt Shore Shelf,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_coast_reef_ledge_overhang,Reef Ledge Overhang,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_coast_tidepool_glass_shadow,Tidepool Glass Shadow,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_coast_drowned_quay_blockline,Drowned Quay Blockline,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_badland_redstone_escarpment,Redstone Escarpment,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_badland_dry_gully_fan,Dry Gully Fan,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_badland_shardfall_rubble_wall,Shardfall Rubble Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_badland_survey_stake_shadow,Survey Stake Shadow,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_badland_razorfin_wall,Razorfin Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_ash_lava_slag_wall,Lava-Slag Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_ash_badland_clinker_transition,Ash-Badland Clinker Transition,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_ash_furnace_scree_shelf,Furnace Scree Shelf,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_ash_heatglass_haze_sheet,Heatglass Haze Sheet,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_ash_obsidian_cooling_wall,Obsidian Cooling Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_underway_brasspipe_cavern_wall,Brasspipe Cavern Wall,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
map_objects,object_underway_quarry_spoil_curtain,Quarry Spoil Curtain,content/map_objects.json,Generic visit/capture/collect/guard/blocked/route gestures; no unique proximity bed,,"Silent by default; optional visible local ambience only, no sound per decorative placement."
